dataset,unit,option
ci,npm_install,--prefer-dedupe
ci,npm_install,-S
ci,npm_install,--save
ci,npm_install,--save-bundle
ci,npm_install,--save-dev
ci,npm_install,--save-exact
ci,npm_install,--save-optional
ci,npm_install,--save-peer
ci,npm_install,--save-prod
ci,npm_install,--strict-peer-deps
ci,npm_install,-w
ci,npm_install,--workspace
ci,npm_install,--workspaces
ci,npm_link,--dry-run
ci,npm_link,-E
ci,npm_link,-g
ci,npm_link,--global
ci,npm_link,--global-style
ci,npm_link,--ignore-scripts
ci,npm_link,--include
ci,npm_link,--include-workspace-root
ci,npm_link,--install-links
ci,npm_link,--install-strategy
ci,npm_link,--legacy-bundling
ci,npm_link,--no-audit
ci,npm_link,--no-bin-links
ci,npm_link,--no-fund
ci,npm_link,--no-package-lock
ci,npm_link,--no-save
ci,npm_link,--omit
ci,npm_link,-S
ci,npm_link,--save
ci,npm_link,--save-bundle
ci,npm_link,--save-dev
ci,npm_link,--save-exact
ci,npm_link,--save-optional
ci,npm_link,--save-peer
ci,npm_link,--save-prod
ci,npm_link,--strict-peer-deps
ci,npm_link,-w
ci,npm_link,--workspace
ci,npm_link,--workspaces
ci,npm_ll,-a
ci,npm_ll,--all
ci,npm_ll,--depth
ci,npm_ll,-g
ci,npm_ll,--global
ci,npm_ll,--include
ci,npm_ll,--include-workspace-root
ci,npm_ll,--install-links
ci,npm_ll,--json
ci,npm_ll,-l
ci,npm_ll,--link
ci,npm_ll,--long
ci,npm_ll,--no-unicode
ci,npm_ll,--omit
ci,npm_ll,-p
ci,npm_ll,--package-lock-only
ci,npm_ll,--parseable
ci,npm_ll,-w
ci,npm_ll,--workspace
ci,npm_ll,--workspaces
ci,npm_login,--auth-type
ci,npm_login,--registry
ci,npm_login,--scope
ci,npm_logout,--registry
ci,npm_logout,--scope
ci,npm_ls,-a
ci,npm_ls,--all
ci,npm_ls,--depth
ci,npm_ls,-g
ci,npm_ls,--global
ci,npm_ls,--include
ci,npm_ls,--include-workspace-root
ci,npm_ls,--install-links
ci,npm_ls,--json
ci,npm_ls,-l
ci,npm_ls,--link
ci,npm_ls,--long
ci,npm_ls,--no-unicode
ci,npm_ls,--omit
ci,npm_ls,-p
ci,npm_ls,--package-lock-only
ci,npm_ls,--parseable
ci,npm_ls,-w
ci,npm_ls,--workspace
ci,npm_ls,--workspaces
ci,npm_org,--json
ci,npm_org,--otp
ci,npm_org,-p
ci,npm_org,--parseable
ci,npm_org,--registry
ci,npm_outdated,-a
ci,npm_outdated,--all
ci,npm_outdated,-g
ci,npm_outdated,--global
ci,npm_outdated,--json
ci,npm_outdated,-l
ci,npm_outdated,--long
ci,npm_outdated,-p
ci,npm_outdated,--parseable
ci,npm_outdated,-w
ci,npm_outdated,--workspace
ci,npm_owner,--otp
ci,npm_owner,--registry
ci,npm_owner,-w
ci,npm_owner,--workspace
ci,npm_owner,--workspaces
ci,npm_pack,--dry-run
ci,npm_pack,--include-workspace-root
ci,npm_pack,--json
ci,npm_pack,--pack-destination
ci,npm_pack,-w
ci,npm_pack,--workspace
ci,npm_pack,--workspaces
ci,npm_ping,--registry
ci,npm_pkg,-f
ci,npm_pkg,--force
ci,npm_pkg,--json
ci,npm_pkg,-w
ci,npm_pkg,--workspace
ci,npm_pkg,--workspaces
ci,npm_prefix,-g
ci,npm_prefix,--global
ci,npm_profile,--json
ci,npm_profile,--otp
ci,npm_profile,-p
ci,npm_profile,--parseable
ci,npm_profile,--registry
ci,npm_prune,--dry-run
ci,npm_prune,--foreground-scripts
ci,npm_prune,--ignore-scripts
ci,npm_prune,--include
ci,npm_prune,--include-workspace-root
ci,npm_prune,--install-links
ci,npm_prune,--json
ci,npm_prune,--omit
ci,npm_prune,-w
ci,npm_prune,--workspace
ci,npm_prune,--workspaces
ci,npm_publish,--access
ci,npm_publish,--dry-run
ci,npm_publish,--include-workspace-root
ci,npm_publish,--otp
ci,npm_publish,--provenance
ci,npm_publish,--provenance-file
ci,npm_publish,--tag
ci,npm_publish,-w
ci,npm_publish,--workspace
ci,npm_publish,--workspaces
ci,npm_query,--expect-result-count
ci,npm_query,--expect-results
ci,npm_query,-g
ci,npm_query,--global
ci,npm_query,--include-workspace-root
ci,npm_query,--package-lock-only
ci,npm_query,-w
ci,npm_query,--workspace
ci,npm_query,--workspaces
ci,npm_rebuild,--foreground-scripts
ci,npm_rebuild,-g
ci,npm_rebuild,--global
ci,npm_rebuild,--ignore-scripts
ci,npm_rebuild,--include-workspace-root
ci,npm_rebuild,--install-links
ci,npm_rebuild,--no-bin-links
ci,npm_rebuild,-w
ci,npm_rebuild,--workspace
ci,npm_rebuild,--workspaces
ci,npm_repo,--browser
ci,npm_repo,--include-workspace-root
ci,npm_repo,--no-browser
ci,npm_repo,--registry
ci,npm_repo,-w
ci,npm_repo,--workspace
ci,npm_repo,--workspaces
ci,npm_restart,--ignore-scripts
ci,npm_restart,--script-shell
ci,npm_root,-g
ci,npm_root,--global
ci,npm_run-script,--foreground-scripts
ci,npm_run-script,--if-present
ci,npm_run-script,--ignore-scripts
ci,npm_run-script,--include-workspace-root
ci,npm_run-script,--script-shell
ci,npm_run-script,-w
ci,npm_run-script,--workspace
ci,npm_run-script,--workspaces
ci,npm_sbom,--omit
ci,npm_sbom,--package-lock-only
ci,npm_sbom,--sbom-format
ci,npm_sbom,--sbom-type
ci,npm_sbom,-w
ci,npm_sbom,--workspace
ci,npm_sbom,--workspaces
ci,npm_search,--color
ci,npm_search,--json
ci,npm_search,--no-color
ci,npm_search,--no-description
ci,npm_search,--offline
ci,npm_search,-p
ci,npm_search,--parseable
ci,npm_search,--prefer-offline
ci,npm_search,--prefer-online
ci,npm_search,--registry
ci,npm_search,--searchexclude
ci,npm_search,--searchlimit
ci,npm_search,--searchopts
ci,npm_set,-g
ci,npm_set,--global
ci,npm_set,-L
ci,npm_set,--location
ci,npm_stars,--registry
ci,npm_start,--ignore-scripts
ci,npm_start,--script-shell
ci,npm_star,--no-unicode
ci,npm_star,--otp
ci,npm_star,--registry
ci,npm_stop,--ignore-scripts
ci,npm_stop,--script-shell
ci,npm_team,--json
ci,npm_team,--otp
ci,npm_team,-p
ci,npm_team,--parseable
ci,npm_team,--registry
ci,npm_test,--ignore-scripts
ci,npm_test,--script-shell
ci,npm_token,--cidr
ci,npm_token,--otp
ci,npm_token,--read-only
ci,npm_token,--registry
ci,npm_uninstall,-g
ci,npm_uninstall,--global
ci,npm_uninstall,--include-workspace-root
ci,npm_uninstall,--install-links
ci,npm_uninstall,--no-save
ci,npm_uninstall,-S
ci,npm_uninstall,--save
ci,npm_uninstall,--save-bundle
ci,npm_uninstall,--save-dev
ci,npm_uninstall,--save-optional
ci,npm_uninstall,--save-peer
ci,npm_uninstall,--save-prod
ci,npm_uninstall,-w
ci,npm_uninstall,--workspace
ci,npm_uninstall,--workspaces
ci,npm_unpublish,--dry-run
ci,npm_unpublish,-f
ci,npm_unpublish,--force
ci,npm_unpublish,-w
ci,npm_unpublish,--workspace
ci,npm_unpublish,--workspaces
ci,npm_unstar,--no-unicode
ci,npm_unstar,--otp
ci,npm_unstar,--registry
ci,npm_update,--dry-run
ci,npm_update,--foreground-scripts
ci,npm_update,-g
ci,npm_update,--global
ci,npm_update,--global-style
ci,npm_update,--ignore-scripts
ci,npm_update,--include
ci,npm_update,--include-workspace-root
ci,npm_update,--install-links
ci,npm_update,--install-strategy
ci,npm_update,--legacy-bundling
ci,npm_update,--no-audit
ci,npm_update,--no-bin-links
ci,npm_update,--no-fund
ci,npm_update,--no-package-lock
ci,npm_update,--no-save
ci,npm_update,--omit
ci,npm_update,-S
ci,npm_update,--save
ci,npm_update,--save-bundle
ci,npm_update,--save-dev
ci,npm_update,--save-optional
ci,npm_update,--save-peer
ci,npm_update,--save-prod
ci,npm_update,--strict-peer-deps
ci,npm_update,-w
ci,npm_update,--workspace
ci,npm_update,--workspaces
ci,npm_version,--allow-same-version
ci,npm_version,--include-workspace-root
ci,npm_version,--json
ci,npm_version,--no-commit-hooks
ci,npm_version,--no-git-tag-version
ci,npm_version,--no-workspaces-update
ci,npm_version,--preid
ci,npm_version,--sign-git-tag
ci,npm_version,-w
ci,npm_version,--workspace
ci,npm_version,--workspaces
ci,npm_view,--include-workspace-root
ci,npm_view,--json
ci,npm_view,-w
ci,npm_view,--workspace
ci,npm_view,--workspaces
ci,npm_whoami,--registry
ci,pip_cache,--cache-dir
ci,pip_cache,--cert
ci,pip_cache,--client-cert
ci,pip_cache,--debug
ci,pip_cache,--disable-pip-version-check
ci,pip_cache,--exists-action
ci,pip_cache,--format
ci,pip_cache,-h
ci,pip_cache,--help
ci,pip_cache,--isolated
ci,pip_cache,--keyring-provider
ci,pip_cache,--log
ci,pip_cache,--no-
ci,pip_cache,--no-cache-dir
ci,pip_cache,--no-color
ci,pip_cache,--no-input
ci,pip_cache,--proxy
ci,pip_cache,--python
ci,pip_cache,-q
ci,pip_cache,--quiet
ci,pip_cache,--require-virtualenv
ci,pip_cache,--resume-retries
ci,pip_cache,--retries
ci,pip_cache,--timeout
ci,pip_cache,--trusted-host
ci,pip_cache,--use-deprecated
ci,pip_cache,--use-feature
ci,pip_cache,-v
ci,pip_cache,-V
ci,pip_cache,--verbose
ci,pip_cache,--version
ci,pip_check,--cache-dir
ci,pip_check,--cert
ci,pip_check,--client-cert
ci,pip_check,--debug
ci,pip_check,--disable-pip-version-check
ci,pip_check,--exists-action
ci,pip_check,-h
ci,pip_check,--help
ci,pip_check,--isolated
ci,pip_check,--keyring-provider
ci,pip_check,--log
ci,pip_check,--no-
ci,pip_check,--no-cache-dir
ci,pip_check,--no-color
ci,pip_check,--no-input
ci,pip_check,--proxy
ci,pip_check,--python
ci,pip_check,-q
ci,pip_check,--quiet
ci,pip_check,--require-virtualenv
ci,pip_check,--resume-retries
ci,pip_check,--retries
ci,pip_check,--timeout
ci,pip_check,--trusted-host
ci,pip_check,--use-deprecated
ci,pip_check,--use-feature
ci,pip_check,-v
ci,pip_check,-V
ci,pip_check,--verbose
ci,pip_check,--version
ci,pip_completion,-b
ci,pip_completion,--bash
ci,pip_completion,--cache-dir
ci,pip_completion,--cert
ci,pip_completion,--client-cert
ci,pip_completion,--debug
ci,pip_completion,--disable-pip-version-check
ci,pip_completion,--exists-action
ci,pip_completion,-f
ci,pip_completion,--fish
ci,pip_completion,-h
ci,pip_completion,--help
ci,pip_completion,--isolated
ci,pip_completion,--keyring-provider
ci,pip_completion,--log
ci,pip_completion,--no-
ci,pip_completion,--no-cache-dir
ci,pip_completion,--no-color
ci,pip_completion,--no-input
ci,pip_completion,-p
ci,pip_completion,--powershell
ci,pip_completion,--proxy
ci,pip_completion,--python
ci,pip_completion,-q
ci,pip_completion,--quiet
ci,pip_completion,--require-virtualenv
ci,pip_completion,--resume-retries
ci,pip_completion,--retries
ci,pip_completion,--timeout
ci,pip_completion,--trusted-host
ci,pip_completion,--use-deprecated
ci,pip_completion,--use-feature
ci,pip_completion,-v
ci,pip_completion,-V
ci,pip_completion,--verbose
ci,pip_completion,--version
ci,pip_completion,-z
ci,pip_completion,--zsh
ci,pip_config,--cache-dir
ci,pip_config,--cert
ci,pip_config,--client-cert
ci,pip_config,--debug
ci,pip_config,--disable-pip-version-check
ci,pip_config,--editor
ci,pip_config,--exists-action
ci,pip_config,--global
ci,pip_config,-h
ci,pip_config,--help
ci,pip_config,--isolated
ci,pip_config,--keyring-provider
ci,pip_config,--log
ci,pip_config,--no-
ci,pip_config,--no-cache-dir
ci,pip_config,--no-color
ci,pip_config,--no-input
ci,pip_config,--proxy
ci,pip_config,--python
ci,pip_config,-q
ci,pip_config,--quiet
ci,pip_config,--require-virtualenv
ci,pip_config,--resume-retries
ci,pip_config,--retries
ci,pip_config,--site
ci,pip_config,--timeout
ci,pip_config,--trusted-host
ci,pip_config,--use-deprecated
ci,pip_config,--use-feature
ci,pip_config,--user
ci,pip_config,-v
ci,pip_config,-V
ci,pip_config,--verbose
ci,pip_config,--version
ci,pip_debug,--abi
ci,pip_debug,--cache-dir
ci,pip_debug,--cert
ci,pip_debug,--client-cert
ci,pip_debug,--debug
ci,pip_debug,--disable-pip-version-check
ci,pip_debug,--exists-action
ci,pip_debug,-h
ci,pip_debug,--help
ci,pip_debug,--implementation
ci,pip_debug,--isolated
ci,pip_debug,--keyring-provider
ci,pip_debug,--log
ci,pip_debug,--no-
ci,pip_debug,--no-cache-dir
ci,pip_debug,--no-color
ci,pip_debug,--no-input
ci,pip_debug,--platform
ci,pip_debug,--proxy
ci,pip_debug,--python
ci,pip_debug,--python-
ci,pip_debug,--python-version
ci,pip_debug,-q
ci,pip_debug,--quiet
ci,pip_debug,--require-virtualenv
ci,pip_debug,--resume-retries
ci,pip_debug,--retries
ci,pip_debug,--timeout
ci,pip_debug,--trusted-host
ci,pip_debug,--use-deprecated
ci,pip_debug,--use-feature
ci,pip_debug,-v
ci,pip_debug,-V
ci,pip_debug,--verbose
ci,pip_debug,--version
ci,pip_download,--abi
ci,pip_download,--all-releases
ci,pip_download,--build-constraint
ci,pip_download,-c
ci,pip_download,--cache-dir
ci,pip_download,--cert
ci,pip_download,--check-build-dependencies
ci,pip_download,--client-cert
ci,pip_download,--constraint
ci,pip_download,-d
ci,pip_download,--debug
ci,pip_download,--dest
ci,pip_download,--disable-pip-version-check
ci,pip_download,--exists-action
ci,pip_download,--extra-index-url
ci,pip_download,-f
ci,pip_download,--find-links
ci,pip_download,--group
ci,pip_download,-h
ci,pip_download,--hash
ci,pip_download,--help
ci,pip_download,-i
ci,pip_download,--ignore-requires-python
ci,pip_download,--implementation
ci,pip_download,--index-url
ci,pip_download,--isolated
ci,pip_download,--keyring-provider
ci,pip_download,--log
ci,pip_download,--no-
ci,pip_download,--no-binary
ci,pip_download,--no-build-isolation
ci,pip_download,--no-cache-dir
ci,pip_download,--no-clean
ci,pip_download,--no-color
ci,pip_download,--no-deps
ci,pip_download,--no-index
ci,pip_download,--no-input
ci,pip_download,--only-binary
ci,pip_download,--only-final
ci,pip_download,--platform
ci,pip_download,--pre
ci,pip_download,--prefer-binary
ci,pip_download,--progress-bar
ci,pip_download,--proxy
ci,pip_download,--python
ci,pip_download,--python-
ci,pip_download,--python-version
ci,pip_download,-q
ci,pip_download,--quiet
ci,pip_download,-r
ci,pip_download,--require-hashes
ci,pip_download,--requirement
ci,pip_download,--requirements-from-script
ci,pip_download,--require-virtualenv
ci,pip_download,--resume-retries
ci,pip_download,--retries
ci,pip_download,--src
ci,pip_download,--timeout
ci,pip_download,--trusted-host
ci,pip_download,--uploaded-prior-to
ci,pip_download,--use-deprecated
ci,pip_download,--use-feature
ci,pip_download,-v
ci,pip_download,-V
ci,pip_download,--verbose
ci,pip_download,--version
ci,pip_freeze,--all
ci,pip_freeze,--cache-dir
ci,pip_freeze,--cert
ci,pip_freeze,--client-cert
ci,pip_freeze,--debug
ci,pip_freeze,--disable-pip-version-check
ci,pip_freeze,--exclude
ci,pip_freeze,--exclude-editable
ci,pip_freeze,--exists-action
ci,pip_freeze,-h
ci,pip_freeze,--help
ci,pip_freeze,--isolated
ci,pip_freeze,--keyring-provider
ci,pip_freeze,-l
ci,pip_freeze,--local
ci,pip_freeze,--log
ci,pip_freeze,--no-
ci,pip_freeze,--no-cache-dir
ci,pip_freeze,--no-color
ci,pip_freeze,--no-input
ci,pip_freeze,--path
ci,pip_freeze,--proxy
ci,pip_freeze,--python
ci,pip_freeze,-q
ci,pip_freeze,--quiet
ci,pip_freeze,-r
ci,pip_freeze,--requirement
ci,pip_freeze,--require-virtualenv
ci,pip_freeze,--resume-retries
ci,pip_freeze,--retries
ci,pip_freeze,--timeout
ci,pip_freeze,--trusted-host
ci,pip_freeze,--use-deprecated
ci,pip_freeze,--use-feature
ci,pip_freeze,--user
ci,pip_freeze,-v
ci,pip_freeze,-V
ci,pip_freeze,--verbose
ci,pip_freeze,--version
ci,pip_hash,-a
ci,pip_hash,--algorithm
ci,pip_hash,--cache-dir
ci,pip_hash,--cert
ci,pip_hash,--client-cert
ci,pip_hash,--debug
ci,pip_hash,--disable-pip-version-check
ci,pip_hash,--exists-action
ci,pip_hash,-h
ci,pip_hash,--hash
ci,pip_hash,--help
ci,pip_hash,--isolated
ci,pip_hash,--keyring-provider
ci,pip_hash,--log
ci,pip_hash,--no-
ci,pip_hash,--no-cache-dir
ci,pip_hash,--no-color
ci,pip_hash,--no-input
ci,pip_hash,--proxy
ci,pip_hash,--python
ci,pip_hash,-q
ci,pip_hash,--quiet
ci,pip_hash,--require-virtualenv
ci,pip_hash,--resume-retries
ci,pip_hash,--retries
ci,pip_hash,--timeout
ci,pip_hash,--trusted-host
ci,pip_hash,--use-deprecated
ci,pip_hash,--use-feature
ci,pip_hash,-v
ci,pip_hash,-V
ci,pip_hash,--verbose
ci,pip_hash,--version
ci,pip_index,--abi
ci,pip_index,--all-releases
ci,pip_index,--cache-dir
ci,pip_index,--cert
ci,pip_index,--client-cert
ci,pip_index,--debug
ci,pip_index,--disable-pip-version-check
ci,pip_index,--exists-action
ci,pip_index,--extra-index-url
ci,pip_index,-f
ci,pip_index,--find-links
ci,pip_index,-h
ci,pip_index,--help
ci,pip_index,-i
ci,pip_index,--ignore-requires-python
ci,pip_index,--implementation
ci,pip_index,--index-url
ci,pip_index,--isolated
ci,pip_index,--json
ci,pip_index,--keyring-provider
ci,pip_index,--log
ci,pip_index,--no-
ci,pip_index,--no-binary
ci,pip_index,--no-cache-dir
ci,pip_index,--no-color
ci,pip_index,--no-index
ci,pip_index,--no-input
ci,pip_index,--only-binary
ci,pip_index,--only-final
ci,pip_index,--platform
ci,pip_index,--pre
ci,pip_index,--prefer-binary
ci,pip_index,--proxy
ci,pip_index,--python
ci,pip_index,--python-
ci,pip_index,--python-version
ci,pip_index,-q
ci,pip_index,--quiet
ci,pip_index,--require-virtualenv
ci,pip_index,--resume-retries
ci,pip_index,--retries
ci,pip_index,--timeout
ci,pip_index,--trusted-host
ci,pip_index,--uploaded-prior-to
ci,pip_index,--use-deprecated
ci,pip_index,--use-feature
ci,pip_index,-v
ci,pip_index,-V
ci,pip_index,--verbose
ci,pip_index,--version
ci,pip_inspect,--cache-dir
ci,pip_inspect,--cert
ci,pip_inspect,--client-cert
ci,pip_inspect,--debug
ci,pip_inspect,--disable-pip-version-check
ci,pip_inspect,--exists-action
ci,pip_inspect,-h
ci,pip_inspect,--help
ci,pip_inspect,--isolated
ci,pip_inspect,--keyring-provider
ci,pip_inspect,--local
ci,pip_inspect,--log
ci,pip_inspect,--no-
ci,pip_inspect,--no-cache-dir
ci,pip_inspect,--no-color
ci,pip_inspect,--no-input
ci,pip_inspect,--path
ci,pip_inspect,--proxy
ci,pip_inspect,--python
ci,pip_inspect,-q
ci,pip_inspect,--quiet
ci,pip_inspect,--require-virtualenv
ci,pip_inspect,--resume-retries
ci,pip_inspect,--retries
ci,pip_inspect,--timeout
ci,pip_inspect,--trusted-host
ci,pip_inspect,--use-deprecated
ci,pip_inspect,--use-feature
ci,pip_inspect,--user
ci,pip_inspect,-v
ci,pip_inspect,-V
ci,pip_inspect,--verbose
ci,pip_inspect,--version
ci,pip_install,--abi
ci,pip_install,--all-releases
ci,pip_install,--break-system-packages
ci,pip_install,--build-constraint
ci,pip_install,-c
ci,pip_install,-C
ci,pip_install,--cache-dir
ci,pip_install,--cert
ci,pip_install,--check-build-dependencies
ci,pip_install,--client-cert
ci,pip_install,--compile
ci,pip_install,--config-settings
ci,pip_install,--constraint
ci,pip_install,--debug
ci,pip_install,--disable-pip-version-check
ci,pip_install,--dry-
ci,pip_install,--dry-run
ci,pip_install,-e
ci,pip_install,--editable
ci,pip_install,--exists-action
ci,pip_install,--extra-index-url
ci,pip_install,-f
ci,pip_install,--find-links
ci,pip_install,--force-reinstall
ci,pip_install,--group
ci,pip_install,-h
ci,pip_install,--hash
ci,pip_install,--help
ci,pip_install,-i
ci,pip_install,-I
ci,pip_install,--ignore-
ci,pip_install,--ignore-installed
ci,pip_install,--ignore-requires-python
ci,pip_install,--implementation
ci,pip_install,--index-url
ci,pip_install,--isolated
ci,pip_install,--keyring-provider
ci,pip_install,--log
ci,pip_install,--no-
ci,pip_install,--no-binary
ci,pip_install,--no-build-isolation
ci,pip_install,--no-cache-dir
ci,pip_install,--no-clean
